temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
21.12,74.4,56.96,19946.16,469.11,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.07,74.6,57.91,20162.68,466.23,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.16,74.45,57.28,19617.55,453.07,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.11,74.89,57.51,19986.91,447.89,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.44,73.72,57.92,21715.75,480.12,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.68,72.2,57.23,22415.2,509.73,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.93,70.5,57.44,23531.25,488.08,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.33,69.85,57.28,24743.53,485.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.47,69.02,56.54,25466.94,468.34,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.7,68.38,57.26,26638.63,465.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.78,67.47,56.9,26761.02,456.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.11,65.86,55.86,27240.59,449.12,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.19,65.48,56.84,27623.69,482.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.41,65.05,57.03,27973.55,502.06,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.54,64.57,56.7,28714.19,490.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.64,64.15,55.77,28510.97,483.76,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.63,63.54,56.81,28309.7,468.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.77,62.94,55.61,28875.17,461.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.88,62.49,56.6,28998.99,458.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.09,62.13,56.63,29347.18,448.79,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.17,62.21,55.75,29829.91,482.33,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.15,62.51,56.39,29933.19,505.5,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.15,61.98,55.66,29744.26,495.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.32,62.22,56.51,30182.41,482.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.43,61.73,56.04,29177.25,471.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.47,61.06,55.32,29515.14,462.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
