temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
22.79,43.06,49.56,22616.48,450.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.61,43.49,49.38,20958.42,441.39,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.4,43.84,49.34,19659.56,477.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.03,45.1,49.43,18356.37,496.96,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.86,45.21,49.95,17349.67,524.54,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.82,46.18,49.59,16554.53,504.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.59,46.41,49.21,15675.54,484.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.62,46.86,49.75,15027.03,472.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.36,46.51,49.12,14517.97,462.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.27,47.02,49.18,14467.79,450.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.11,47.64,49.07,14111.46,444.91,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.11,47.53,49.39,13685.34,474.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.09,47.97,48.81,13476.46,493.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.01,48.67,48.77,13478.25,521.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.84,48.19,49.75,13233.05,499.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.76,48.41,48.66,12994.09,483.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.79,48.59,48.19,12943.93,477.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.76,49.22,49.23,12812.32,467.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.66,48.67,49.27,12406.36,450.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.51,49.3,49.18,12555.46,441.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.43,49.27,48.07,12538.59,468.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.45,48.86,49.31,12250.66,497.12,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.37,49.59,49.22,12219.82,519.82,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.35,49.04,49.24,12460.4,507.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.33,49.8,49.05,12190.98,484.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.39,49.22,48.83,12260.42,474.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.38,49.6,47.95,12097.93,461.66,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.21,49.46,48.88,12011.42,452.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.29,49.5,48.75,12093.95,445.99,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.33,49.5,48.63,12163.02,474.42,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.22,49.9,48.66,11892.67,493.43,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.11,50.22,47.87,11938.18,520.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.17,49.63,49.06,12151.01,503.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.19,50.01,48.94,12122.48,491.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.18,50.24,48.04,12132.29,472.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.14,49.56,48.15,12266.06,462.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.79,53.73,49.22,10370.23,459.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.14,57.64,51.16,9285.9,445.13,True,False,False,False,False,False,False,True,False,False,True,False,False,False
20.52,60.4,51.56,8183.55,475.37,True,False,False,True,False,False,False,True,False,False,True,False,False,False
20.8,63.27,52.84,7345.13,504.23,True,False,False,True,False,False,False,True,False,False,False,False,False,False
20.93,66.81,53.56,6544.89,489.74,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.16,68.31,54.87,5821.79,477.49,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.36,71.19,55.94,5180.07,469.14,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.57,73.06,57.36,4780.84,463.33,True,False,False,False,False,False,False,False,False,False,False,True,False,False
21.43,74.45,57.52,6575.18,459.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,76.42,59.69,8145.03,448.83,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.95,76.71,59.8,9430.08,481.09,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.62,79.3,59.82,10419.54,506.88,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.33,79.43,61.56,11580.01,491.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.32,80.86,61.92,12426.19,478.06,False,False,False,False,True,False,False,False,False,False,False,True,True,False
20.21,80.29,62.93,13208.49,474.18,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.05,78.68,62.75,13569.73,463.01,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.05,77.25,63.71,14252.57,454.68,False,False,False,False,True,True,False,False,False,False,False,True,True,False
19.95,77.74,63.58,14778.76,445.47,False,False,False,False,True,True,False,True,False,False,True,True,True,False
20.53,76.75,65.55,14981.13,480.06,True,False,False,True,True,True,False,True,False,False,True,True,True,False
21.18,75.49,64.7,15165.97,507.4,True,False,False,True,True,True,False,True,False,False,False,True,True,False
21.73,75.72,66.36,15807.74,494.03,True,False,False,False,True,True,False,False,False,False,False,True,True,False
21.47,74.77,65.8,15838.14,479.22,False,False,False,False,True,True,False,False,False,False,False,True,False,False
21.14,76.71,66.54,16095.86,472.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.03,78.1,68.17,16294.19,464.46,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.75,78.07,68.48,16439.7,453.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.44,80.25,67.59,16237.29,444.66,False,False,False,False,True,False,False,False,False,False,True,True,True,False
20.5,79.04,68.12,16205.18,480.48,False,False,False,True,True,True,False,False,False,False,True,True,True,False
20.26,78.43,68.07,16471.6,504.09,False,False,False,True,True,True,False,False,False,False,False,True,True,False
20.26,77.58,69.55,16640.77,488.93,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.13,75.99,69.52,16772.42,479.66,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.2,75.84,69.44,16556.44,474.44,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.03,75.17,69.38,16871.43,463.27,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.1,74.07,69.87,16855.76,451.29,False,False,False,False,True,True,False,False,False,False,False,True,False,False
19.86,75.83,69.57,16656.21,447.54,False,False,False,False,True,False,False,True,False,False,True,True,False,False
20.28,78.03,69.89,16766.87,481.15,True,False,False,True,True,False,False,True,False,False,True,True,False,False
20.83,79.41,71.44,16581.68,509.35,True,False,False,True,True,False,False,True,False,False,False,True,False,False
21.15,79.22,71.9,17134.53,493.76,True,False,False,False,True,False,False,True,False,False,False,True,False,False
21.64,81.33,71.03,16646.16,477.23,True,False,False,False,True,False,False,False,True,False,False,True,False,False
20.66,80.88,71.65,17145.16,469.94,False,True,False,False,True,False,False,False,True,False,False,True,False,False
19.76,80.41,71.02,16992.57,452.32,False,True,False,False,True,False,False,True,False,False,False,True,True,False
20.85,75.24,69.81,18648.43,439.69,True,False,False,False,True,True,False,True,False,False,True,True,True,False
21.66,70.43,68.64,19944.1,470.43,True,False,False,True,True,True,False,False,False,False,True,True,False,False
21.76,68.54,67.49,20486.48,494.39,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.62,66.05,67.72,21375.29,523.48,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.74,64.81,66.37,22604.57,503.96,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.82,63.55,66.28,23038.92,492.08,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.72,61.96,64.4,23897.48,477.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.8,60.65,62.83,24219.55,458.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.77,59.49,63.13,25139.2,449.53,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.83,58.64,62.26,25472.5,482.75,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.73,58.37,61.54,24999.56,505.46,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.84,57.63,60.65,25886.0,492.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.96,55.93,60.37,25307.48,478.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.97,55.78,59.69,25824.0,468.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.85,55.48,59.24,25652.85,455.79,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.85,54.48,58.48,26133.35,443.44,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.97,54.7,58.04,25995.89,469.81,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.94,54.23,57.04,26625.08,500.14,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.83,53.62,56.19,26603.48,485.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.88,52.66,56.79,27085.68,476.47,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.02,52.32,56.32,26677.37,456.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,52.95,55.36,27002.52,448.3,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.05,51.87,54.91,27068.77,478.62,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.95,52.26,54.93,26969.87,506.51,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.97,51.91,53.97,26484.38,489.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.98,52.04,54.57,26362.7,473.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.0,51.95,54.08,27146.23,466.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.9,51.05,54.36,27199.58,457.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,51.37,53.44,26845.68,447.16,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.03,51.07,52.93,26559.24,470.15,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.99,51.34,52.1,26913.79,496.55,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.07,51.08,52.59,26539.98,515.37,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.9,50.73,52.36,27309.73,498.82,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.06,51.02,52.72,27424.12,487.35,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.95,50.5,51.74,26514.62,472.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.94,50.16,52.05,26793.33,460.49,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.88,50.93,51.49,27332.65,456.07,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.97,50.58,51.98,26459.99,442.34,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.91,50.86,51.36,26899.38,475.7,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.93,49.99,50.63,27134.86,499.14,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.82,53.26,51.53,25435.45,522.33,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.78,54.66,51.6,25161.6,504.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.75,57.23,51.38,24750.75,490.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.71,58.85,53.09,23697.37,482.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
