temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
22.05,50.47,48.36,26581.32,497.42,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.73,66.66,54.86,21232.22,449.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.04,78.74,70.6,16990.9,466.66,False,False,False,False,True,True,False,False,False,False,False,True,True,False
22.16,50.28,49.78,27154.15,485.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.86,65.68,56.22,26225.75,456.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.91,59.7,54.93,29772.15,501.98,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.6,41.54,52.01,36350.84,437.74,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.68,58.98,54.06,29892.41,458.46,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.26,66.98,54.16,7679.57,477.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.06,72.86,55.15,19998.09,495.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.3,50.46,54.68,39166.81,447.34,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.72,59.29,52.13,23785.58,451.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.96,74.3,57.11,20014.4,489.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.76,80.41,71.02,16992.57,452.32,False,True,False,False,True,False,False,True,False,False,False,True,True,False
20.21,73.23,57.03,5143.13,459.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.13,57.72,52.25,29528.56,506.39,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.27,50.26,49.51,27101.32,463.84,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.97,74.24,57.31,19893.8,482.96,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.05,51.87,54.91,27068.77,478.62,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.79,56.62,52.12,28942.53,472.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,74.63,57.12,19839.41,464.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.97,50.58,51.98,26459.99,442.34,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.35,39.66,51.14,34380.53,451.57,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.85,41.79,52.46,34675.99,447.54,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.19,50.01,48.94,12122.48,491.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.5,79.04,68.12,16205.18,480.48,False,False,False,True,True,True,False,False,False,False,True,True,True,False
22.75,51.21,51.39,27669.39,460.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,51.37,53.44,26845.68,447.16,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.62,76.34,71.39,18866.77,470.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.94,70.22,55.76,6415.08,445.09,False,False,False,False,False,False,False,True,False,False,True,False,False,False
20.75,78.07,68.48,16439.7,453.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.11,50.22,47.86,11938.18,520.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.9,72.14,55.73,5613.12,475.42,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20.33,49.8,49.05,12190.98,484.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.94,61.75,56.32,28661.64,457.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.55,56.06,58.31,26730.27,473.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.31,70.4,56.92,19498.87,478.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.99,55.73,52.89,27958.31,475.33,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.73,41.99,51.46,35471.07,500.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.36,71.19,55.94,5180.07,469.14,True,False,False,False,False,False,False,True,False,False,False,False,False,False
22.2,50.17,49.22,26538.99,455.21,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.43,44.82,52.92,36575.42,503.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.88,51.32,52.62,27018.97,499.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.82,53.22,51.09,26421.78,475.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.53,46.07,53.87,34436.66,518.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.16,62.0,55.26,29657.81,500.7,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.92,42.7,52.61,35918.14,447.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.03,50.65,51.81,26803.23,456.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.82,63.55,66.28,23038.92,492.08,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.81,71.06,57.13,24905.75,483.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,74.15,56.16,19755.59,455.81,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.26,53.72,52.27,28001.73,451.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.42,42.29,53.03,35898.14,448.52,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.61,74.75,56.9,13336.23,479.71,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.68,52.24,50.49,27145.46,484.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.63,54.95,53.86,27665.52,473.71,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,49.99,50.63,27134.86,499.14,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.24,50.14,46.75,12239.66,501.87,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.47,49.91,47.34,12214.54,497.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.48,52.16,49.81,27997.46,469.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.48,75.33,66.14,17273.55,464.11,False,False,False,False,True,True,False,False,False,False,False,True,True,False
21.09,73.53,57.04,19966.04,480.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.33,55.04,50.82,28654.3,501.49,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.15,49.88,48.81,27389.89,474.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.75,73.79,56.19,5181.07,509.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.31,44.06,30.08,11898.91,489.96,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25.15,44.5,52.54,35706.59,477.28,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.81,52.23,51.26,27562.1,503.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.9,50.73,52.36,27309.73,498.82,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.16,52.95,47.44,10943.71,483.91,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.92,60.25,53.46,29514.43,481.54,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.3,71.09,56.06,20190.98,462.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.43,49.27,48.07,12538.59,468.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.29,49.5,48.75,12093.95,445.99,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.03,45.16,32.25,12065.13,479.12,False,False,True,False,False,False,False,False,False,True,False,False,False,False
20.9,50.96,46.61,11962.64,481.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.96,51.27,54.28,38305.81,445.66,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.23,70.35,54.5,20412.77,502.27,False,False,False,True,True,False,False,False,False,False,False,True,False,False
19.95,74.7,55.19,5140.34,449.56,False,False,False,False,False,False,False,True,False,False,True,False,False,False
24.06,46.61,53.09,35003.75,489.37,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.75,42.19,25.75,12227.1,485.27,False,False,True,True,False,False,False,False,False,True,True,False,False,False
22.34,50.85,49.5,26907.29,463.34,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.01,68.16,55.79,6888.98,456.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.92,62.91,55.32,28193.06,483.72,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.13,62.29,56.15,37361.45,446.97,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.21,50.31,49.59,27048.41,452.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.35,50.22,47.17,12136.62,479.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.63,43.75,52.0,26466.07,456.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.55,61.36,55.63,29445.48,453.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.3,71.06,55.6,20207.41,454.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.94,50.16,52.05,26793.33,460.49,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.37,36.43,50.56,35585.59,414.84,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.79,48.59,48.19,12943.93,477.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.4,58.7,52.75,30043.63,458.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.1,49.84,49.24,27329.98,502.1,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.66,60.98,54.75,29918.31,484.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.17,72.68,56.64,20072.14,500.53,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.85,60.07,54.3,29574.42,448.21,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.01,53.23,50.77,27549.28,450.74,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.99,74.74,56.53,4996.42,479.72,True,False,False,False,False,False,False,False,False,False,False,True,False,False
21.19,71.6,55.25,20441.48,445.49,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.73,75.72,66.36,15807.74,494.03,True,False,False,False,True,True,False,False,False,False,False,True,True,False
21.05,73.38,57.19,20398.32,447.99,False,False,False,False,True,False,False,False,False,False,True,True,False,False
