temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
22.8,60.63,55.77,15036.01,470.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.24,72.79,56.2,5343.24,457.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.04,65.06,56.28,27321.62,447.93,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.74,67.56,56.91,11396.22,452.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.21,50.31,49.59,27048.41,452.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.19,74.39,67.0,16893.85,463.63,False,False,False,False,True,True,False,False,False,False,False,True,False,False
21.38,71.69,55.61,5882.94,491.83,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.08,74.32,55.95,19885.65,485.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.33,66.01,53.09,21745.68,474.81,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.37,36.43,50.58,35585.57,414.84,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.06,72.86,55.15,19998.09,495.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.63,59.05,55.35,29285.61,466.13,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.77,51.9,51.26,27668.92,500.97,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.03,52.83,51.35,12475.78,458.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.61,43.49,49.37,20958.41,441.47,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.02,61.64,54.08,10700.81,460.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.33,49.5,48.63,12163.02,474.42,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.18,72.71,55.87,5304.3,444.08,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.9,44.74,53.18,35533.76,482.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.62,37.4,50.81,35499.71,449.93,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.79,60.77,55.55,14730.48,474.67,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.92,42.7,52.61,35918.14,447.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.87,54.77,52.71,27582.68,497.29,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.3,50.29,49.69,26814.79,499.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.54,51.18,49.75,11995.8,454.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.92,60.25,53.46,29514.43,481.54,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.87,52.01,50.84,12265.76,500.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.62,48.27,53.25,36580.59,520.61,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.5,67.77,56.28,7505.04,439.97,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.64,37.59,51.79,34923.85,426.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.46,40.51,50.23,29110.35,492.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.76,49.22,49.23,12812.32,467.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.89,68.02,56.18,21846.35,507.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.76,54.38,56.21,26604.54,446.02,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.23,50.89,49.48,12224.45,469.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.66,58.36,54.01,14395.05,465.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.49,57.65,60.97,25985.76,484.45,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.72,59.59,54.31,29511.17,470.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.09,63.93,56.02,13332.53,478.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.39,59.08,51.9,14706.31,452.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.59,60.96,56.05,29992.66,464.53,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.06,50.36,51.55,19718.52,475.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.5,36.91,51.46,35158.88,416.33,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.92,51.64,53.05,18533.4,496.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.85,60.19,55.99,29747.24,449.25,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.87,44.26,51.08,26853.91,467.08,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.0,62.18,56.49,29507.88,481.7,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.19,74.29,56.4,5084.47,452.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.73,51.29,51.39,12268.98,476.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.18,57.29,53.57,29336.72,448.04,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.43,39.24,50.85,34734.5,511.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.16,50.28,49.78,27154.15,485.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.84,40.31,50.86,33899.44,438.49,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.48,51.2,50.02,12012.41,522.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.53,64.89,54.05,21581.22,442.1,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.34,50.79,49.3,27575.2,453.49,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.9,56.68,52.32,29439.4,459.72,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.65,58.83,52.25,30244.16,480.87,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.16,40.12,52.34,35702.04,458.55,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26.22,58.31,64.77,25286.61,395.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.66,69.89,57.41,20767.82,483.48,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.84,48.19,49.75,13233.05,499.09,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.23,70.35,54.5,20412.77,502.27,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.65,44.4,58.38,32751.1,496.95,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.75,41.35,51.97,35113.62,501.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.66,48.67,49.27,12406.36,450.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.31,73.66,56.57,5288.78,497.88,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.98,40.36,52.43,35155.09,485.09,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.16,50.33,48.68,11955.23,442.04,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.88,60.47,55.06,29945.97,499.02,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.66,37.76,50.99,35174.16,453.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.41,53.77,51.32,12616.01,474.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.16,54.08,49.63,13630.48,492.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.97,73.98,57.05,5053.46,463.13,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.86,45.21,49.95,17349.66,524.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.08,40.82,50.69,35011.78,472.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.08,49.69,48.88,11874.66,463.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.29,58.0,54.36,29479.19,454.72,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.72,61.96,64.4,23897.48,477.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.4,50.7,49.26,11890.9,482.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.8,63.27,52.83,7345.13,504.23,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23.02,59.58,53.5,15259.13,488.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.33,79.43,61.56,11580.01,491.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.53,61.7,56.06,28765.16,501.85,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.04,74.11,57.36,19850.69,474.71,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.84,39.44,51.65,35142.87,455.62,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.62,47.28,51.96,23287.32,498.71,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.1,44.08,59.19,32334.45,441.41,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.27,69.0,55.77,6547.81,484.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.38,74.04,57.05,5116.76,509.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.13,50.63,49.34,12155.78,467.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.15,79.22,71.9,17134.53,493.76,True,False,False,False,True,False,False,True,False,False,False,True,False,False
23.39,38.18,50.75,34028.43,426.92,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22.65,59.3,54.41,15177.38,527.69,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.05,73.5,56.28,19917.98,483.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.72,59.1,53.44,30027.72,481.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.78,60.09,54.04,14930.14,481.32,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.13,59.13,53.87,15063.09,501.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.1,74.07,69.87,16855.76,451.29,False,False,False,False,True,True,False,False,False,False,False,True,False,False
23.24,58.88,54.54,14951.28,456.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.79,53.45,54.98,26298.88,523.14,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.05,49.77,48.36,11837.52,494.42,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.91,38.61,55.44,35033.11,482.98,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.62,58.88,53.12,29594.31,490.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.12,47.64,49.07,14111.45,444.94,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.2,63.83,63.94,23930.6,523.32,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.9,48.29,53.83,37961.64,468.85,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.73,66.66,54.86,21232.22,449.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.04,72.95,58.17,19643.28,486.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.37,60.56,55.59,30115.0,453.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.15,54.82,53.46,17022.06,501.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.37,45.38,50.81,26821.33,455.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.97,55.78,59.69,25824.0,468.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.73,44.21,52.83,31468.94,430.51,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.6,54.36,52.08,13095.81,521.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19.96,73.28,56.96,5094.06,497.06,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.85,53.05,55.89,27166.86,501.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.55,61.01,55.38,11796.24,495.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.33,64.02,56.74,13765.36,458.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.68,39.86,51.83,35205.14,494.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.79,40.64,51.32,34136.12,496.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.61,70.19,55.14,6227.74,483.1,True,False,False,True,False,False,False,True,False,False,True,False,False,False
25.05,44.38,51.21,34062.96,490.06,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.5,51.27,50.24,12259.38,474.25,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.28,62.25,55.11,10809.66,480.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.02,77.72,70.42,17006.84,513.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,73.53,57.04,19966.04,480.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.83,53.56,50.01,13369.19,501.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.63,39.29,52.08,35790.58,449.43,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.36,38.6,51.22,35073.19,448.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.21,57.84,52.64,14860.37,455.41,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.85,75.24,69.81,18648.43,439.69,True,False,False,False,True,True,False,True,False,False,True,True,True,False
24.71,43.99,52.65,33204.54,501.09,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.08,72.87,55.97,20173.41,468.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.74,60.39,55.64,30061.86,452.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.68,58.36,54.64,14167.26,467.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.48,52.16,49.81,27997.46,469.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.06,78.42,68.97,17205.1,467.05,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.21,73.23,57.03,5143.13,459.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.33,47.96,53.33,30072.32,447.71,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.09,59.79,54.0,15073.81,479.47,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.74,63.02,53.82,9995.53,480.44,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.93,51.93,51.58,12426.26,471.92,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.89,64.41,54.75,9420.95,467.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.29,58.86,54.28,17784.11,439.73,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.39,68.22,56.41,20726.19,473.44,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.97,60.23,54.47,14875.39,478.27,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.73,56.89,54.37,20365.63,452.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.67,72.88,56.98,15163.92,467.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.12,59.11,55.01,15035.97,462.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.28,78.03,69.89,16766.87,481.15,True,False,False,True,True,False,False,True,False,False,True,True,False,False
21.21,72.57,56.19,19862.82,479.74,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.45,58.26,51.8,14862.11,450.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.76,54.22,54.75,26631.5,510.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.84,66.66,56.49,11670.86,449.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.81,71.06,57.13,24905.75,483.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.96,56.79,54.11,15643.61,455.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.09,56.88,53.63,15528.24,453.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.3,69.28,54.82,21173.55,509.28,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.72,40.12,51.31,34526.61,461.57,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.27,50.6,49.69,26496.73,518.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.3,61.26,54.82,29637.76,477.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.38,57.86,53.85,29495.32,470.22,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.35,49.04,49.24,12460.4,507.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.75,57.23,51.38,24750.75,490.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.71,61.32,55.92,30090.88,474.7,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.5,74.22,58.0,5098.19,460.91,True,False,False,False,False,False,False,True,False,False,False,False,False,False
24.46,40.39,51.31,34835.73,501.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.78,42.96,52.27,35160.4,458.46,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.49,60.21,55.45,29785.34,503.97,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.07,71.9,56.43,5616.13,467.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,72.14,55.73,5613.12,475.42,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.61,55.77,51.67,14088.23,452.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.27,50.26,49.51,27101.32,463.84,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.18,50.68,49.53,11857.73,447.57,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.84,57.63,60.65,25886.0,492.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.95,52.26,54.93,26969.87,506.51,False,False,False,True,True,False,False,False,False,False,False,True,False,False
25.5,57.37,54.11,42206.96,497.74,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.62,53.94,53.82,26504.61,452.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.35,56.99,53.73,13698.97,447.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.22,72.66,54.91,20357.95,447.64,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.52,60.51,56.41,29065.01,457.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.16,55.95,53.52,13364.45,448.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.02,67.16,66.07,22614.45,471.21,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.88,50.94,50.91,26465.68,440.98,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.4,41.36,52.45,35065.69,512.92,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.4,69.66,56.01,27822.69,474.94,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.26,53.72,52.27,28001.73,451.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.05,69.01,55.52,6719.9,452.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.23,38.57,51.87,35498.7,453.42,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.06,74.29,57.18,19947.49,459.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.57,56.06,51.05,28732.23,485.91,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.17,72.68,56.64,20072.14,500.53,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.95,50.5,51.74,26514.62,472.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.15,49.12,52.89,20605.46,516.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.59,56.55,52.74,14459.74,480.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.22,58.5,52.98,15487.4,506.91,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,53.47,49.68,13238.55,474.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.13,37.16,56.26,35058.84,427.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.97,50.58,51.98,26459.99,442.34,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.27,61.94,55.69,29160.32,447.7,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.11,42.1,51.97,27434.82,469.71,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.6,46.41,49.21,15675.54,484.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.86,75.83,69.57,16656.21,447.54,False,False,False,False,True,False,False,True,False,False,True,True,False,False
23.11,48.31,51.29,21649.44,486.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.3,58.59,52.6,14914.05,459.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.98,59.35,54.09,29401.72,457.05,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.14,71.46,55.09,20741.33,479.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.71,51.76,51.06,12331.53,463.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.21,67.86,54.2,7251.41,473.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.66,76.03,66.2,17113.49,481.87,False,False,False,False,True,True,False,False,False,False,False,True,True,False
21.36,78.92,64.05,17779.77,516.35,True,False,False,True,True,True,False,True,False,False,False,True,True,False
24.68,44.68,52.55,36021.78,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.33,48.91,53.34,29647.34,418.63,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.03,50.65,51.81,26803.23,456.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.97,59.28,53.88,15262.98,444.49,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.09,50.58,49.03,11970.19,470.34,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.7,67.37,55.67,7919.15,452.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.92,72.6,56.28,5232.7,471.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.29,39.0,50.15,34671.22,445.87,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.11,50.22,47.87,11938.18,520.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.03,51.07,52.93,26559.24,470.15,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.5,50.69,49.63,27534.4,486.29,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.45,74.01,56.25,5086.02,458.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.92,46.45,53.25,30687.59,440.47,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.77,55.25,53.35,13118.13,519.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.56,53.68,54.3,17966.01,457.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.68,37.63,52.6,34501.06,450.27,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.42,42.29,53.03,35898.14,448.52,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.6,41.54,52.01,36350.84,437.74,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.35,57.65,53.94,15870.87,450.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.57,74.23,56.89,5039.37,487.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.3,79.39,68.03,16875.29,500.09,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.99,50.62,51.65,26449.8,483.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.4,58.7,52.75,30043.63,458.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.48,36.94,51.06,34605.61,417.89,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.9,62.1,56.41,29416.39,464.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.44,50.98,49.44,26603.96,453.24,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.03,47.91,53.41,35694.81,497.52,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.11,52.07,52.96,18135.22,456.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.93,57.8,54.59,14447.35,476.07,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.81,52.05,53.61,27244.51,457.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.62,54.85,56.78,26564.96,452.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.66,61.06,55.41,14614.34,457.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.44,51.0,49.6,12159.14,494.82,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.47,73.62,57.0,5149.86,469.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.97,74.94,56.23,20195.29,452.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.77,64.47,56.74,26556.65,522.93,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.94,55.37,54.32,33530.63,477.11,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.68,51.51,49.77,27397.95,446.66,False,False,False,False,True,False,False,False,False,False,True,True,False,False
19.94,70.22,55.76,6415.08,445.09,False,False,False,False,False,False,False,True,False,False,True,False,False,False
21.74,64.81,66.37,22604.57,503.96,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.64,46.41,54.04,38370.09,423.11,False,True,False,False,False,False,False,False,True,False,False,False,False,False
