temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
21.44,73.72,57.92,21715.75,480.12,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.8,73.09,55.37,20650.94,483.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.73,56.74,49.66,29930.72,470.27,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.41,65.05,57.03,27973.55,502.06,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.4,74.01,56.97,19995.34,465.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.95,67.93,54.23,22818.91,524.37,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.82,57.05,49.89,30089.95,455.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.03,58.08,49.53,30125.35,481.03,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.07,74.6,57.91,20162.68,466.23,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.33,69.85,57.28,24743.53,485.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.16,74.45,57.28,19617.55,453.07,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.32,62.22,56.51,30182.41,482.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.28,32.8,23.3,20677.59,1072.26,True,False,True,False,True,False,False,True,False,True,False,True,False,False
23.77,62.94,55.61,28875.17,461.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.43,61.37,51.86,28438.59,469.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.15,61.98,55.66,29744.26,495.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.38,74.63,56.95,20438.78,504.76,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.56,59.35,52.35,29433.15,479.19,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.6,65.03,52.63,24987.53,453.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.94,55.44,46.92,29171.53,548.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12.69,29.11,20.25,19039.13,1159.22,True,False,True,False,True,False,False,True,False,True,False,True,False,False
24.51,59.66,51.38,29555.77,505.99,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.47,73.93,55.69,20548.62,447.09,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.21,74.39,56.75,20307.44,482.83,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.47,61.06,55.32,29515.14,462.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.14,51.47,42.27,27121.88,637.92,False,False,True,False,True,False,False,False,False,True,False,True,False,False
24.56,59.05,51.55,30444.48,493.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.26,58.52,51.3,29518.1,461.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.71,47.51,37.72,26178.15,708.12,True,False,True,False,True,False,False,False,False,True,False,True,False,False
22.73,68.98,54.98,22040.04,512.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.88,72.06,55.52,20350.2,489.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
17.11,38.43,28.56,23176.6,916.83,True,False,True,False,True,False,False,True,False,True,False,True,False,False
21.35,74.11,56.19,20002.35,449.25,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.78,67.47,56.9,26761.02,456.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
