temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
21.08,72.87,55.97,20173.41,468.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.18,57.29,53.57,29336.72,448.04,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.45,74.01,56.25,5086.02,458.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.69,43.02,53.19,33049.43,458.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.66,61.72,53.25,22750.46,466.99,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.43,51.55,49.42,27427.25,504.93,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.34,46.05,55.27,37758.82,476.88,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.49,61.47,55.86,29389.1,461.04,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.82,46.18,49.59,16554.52,504.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.64,77.57,72.5,17195.59,507.22,False,False,False,True,True,True,False,False,False,False,False,True,True,False
24.32,53.27,54.2,39012.28,458.92,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.53,54.43,54.22,24510.96,459.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.36,74.69,65.46,20066.91,471.42,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.87,40.86,50.69,34478.39,480.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.33,64.62,57.24,28176.04,466.09,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.16,58.19,52.5,14974.25,471.41,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.62,54.32,53.56,17546.36,453.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.04,55.86,54.7,22660.32,497.98,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.77,51.9,51.26,27668.92,500.97,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.31,51.13,49.41,26710.77,461.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.64,60.19,55.27,29903.24,469.79,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.01,65.28,58.27,27995.22,475.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.37,45.38,50.81,26821.33,455.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.45,69.37,56.27,28490.1,463.13,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.14,73.36,56.67,19940.2,495.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.82,60.35,54.07,29642.6,502.82,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.62,61.19,56.01,38118.05,504.24,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.81,77.41,69.0,18755.75,495.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.36,50.59,49.31,12159.42,452.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.69,59.53,53.86,14826.67,476.41,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.63,66.25,56.62,9262.19,474.23,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.45,74.41,57.49,5004.8,463.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.22,74.61,58.43,5056.37,460.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.32,63.54,66.06,23584.69,495.82,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.99,74.7,57.59,5023.6,509.36,True,False,False,True,False,False,False,True,False,False,False,False,False,False
19.94,70.22,55.76,6415.08,445.09,False,False,False,False,False,False,False,True,False,False,True,False,False,False
21.74,52.84,51.93,27203.49,481.43,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.0,53.47,49.68,13238.55,474.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.64,46.41,54.04,38370.09,423.11,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.17,49.63,49.06,12151.01,503.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.24,50.27,50.07,11991.14,495.47,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.49,46.16,55.64,37345.68,418.79,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.97,79.52,70.22,16869.07,449.95,False,False,False,False,True,True,False,True,False,False,True,True,True,False
22.78,59.83,53.95,15256.34,500.73,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.18,73.66,57.22,5109.85,522.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.33,49.8,49.05,12190.98,484.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.63,39.29,52.08,35790.58,449.43,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.84,52.47,54.86,26446.6,487.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.1,69.58,54.43,6505.8,455.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.22,50.32,50.07,27049.52,471.59,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.43,73.52,56.51,5388.41,441.39,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.59,60.75,55.37,29693.19,474.56,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.93,59.46,54.75,30118.69,473.8,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.09,59.79,53.9,12025.26,461.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.96,73.92,56.44,19776.68,446.87,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.15,64.07,55.88,11334.0,452.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.06,50.36,51.55,19718.52,475.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.83,64.4,66.11,22287.89,478.94,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.3,50.43,50.06,27302.95,442.51,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.83,60.33,55.51,15187.23,464.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,52.04,50.28,26986.94,479.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.19,60.03,54.63,15324.35,444.44,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.89,68.02,56.18,21846.35,507.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.66,49.83,52.74,29465.41,469.7,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.55,58.86,53.15,14919.09,477.91,False,False,False,True,False,False,False,False,False,False,True,False,False,False
19.86,75.83,69.57,16656.21,447.54,False,False,False,False,True,False,False,True,False,False,True,True,False,False
24.75,42.15,51.8,32301.23,475.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.11,41.22,53.13,35695.54,432.79,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.88,57.24,61.99,25127.82,466.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.93,66.81,53.56,6544.88,489.74,True,False,False,False,False,False,False,True,False,False,False,False,False,False
24.08,39.36,51.46,35043.72,452.83,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19.92,76.12,68.8,17177.19,479.27,False,False,False,False,True,True,False,True,False,False,False,True,True,False
20.32,48.87,48.39,12045.92,467.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.27,65.33,52.51,6555.9,516.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.13,58.55,52.29,29833.59,502.87,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.33,38.81,50.97,34422.54,449.43,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.02,46.08,54.14,37797.1,450.22,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.53,62.9,55.28,14388.93,442.36,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.2,59.22,54.25,14967.01,483.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.14,60.9,53.02,22810.55,455.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,75.4,62.96,19721.78,454.35,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.9,77.69,70.95,17277.78,450.14,True,False,False,False,True,True,False,False,False,False,False,True,True,False
21.19,75.4,63.28,19424.85,506.48,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.32,76.78,59.26,16722.95,452.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.77,74.71,67.99,18773.42,504.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.01,40.97,52.12,35369.87,436.46,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.95,58.59,53.23,15398.75,495.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.86,72.54,54.88,5046.0,468.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.84,59.84,56.2,14782.22,450.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.34,40.75,50.58,30556.22,433.22,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.21,75.58,62.73,16690.49,459.14,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.53,76.75,65.55,14981.13,480.06,True,False,False,True,True,True,False,True,False,False,True,True,True,False
24.09,41.44,52.54,35666.19,482.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.52,58.44,52.49,14919.84,491.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.91,50.86,51.36,26899.38,475.7,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.89,59.77,56.69,15033.93,470.62,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.25,50.43,48.61,12125.21,490.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.81,59.69,54.8,14807.85,469.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.43,38.67,51.9,34860.42,416.09,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.4,67.55,55.71,8926.38,496.42,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.89,40.52,51.61,35219.14,482.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.45,58.18,52.69,14681.75,443.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.84,59.36,54.31,30115.49,494.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.11,48.31,51.29,21649.44,486.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.44,80.25,67.59,16237.29,444.66,False,False,False,False,True,False,False,False,False,False,True,True,True,False
21.79,54.97,51.48,24798.2,464.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.67,59.24,54.49,29750.22,505.97,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.16,50.33,48.68,11955.23,442.04,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.7,56.39,51.11,14433.25,497.52,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.96,52.23,52.11,18475.24,510.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.02,81.44,63.17,18113.79,505.51,False,False,False,False,True,False,False,False,False,False,False,True,True,False
24.29,38.61,50.72,34503.46,502.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.66,73.82,57.01,5048.92,466.19,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20.89,76.18,63.17,19695.7,484.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.45,48.86,49.31,12250.66,497.12,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.75,56.74,52.1,29165.21,460.79,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.43,53.08,55.88,39936.48,447.06,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.28,39.04,50.65,34684.79,509.42,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19.93,69.88,55.0,6440.74,449.14,False,False,False,False,False,False,False,True,False,False,True,False,False,False
20.03,75.17,69.38,16871.43,463.27,False,False,False,False,True,True,False,False,False,False,False,True,True,False
19.94,70.96,55.03,5305.56,495.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.73,66.66,54.86,21232.22,449.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.88,52.56,55.77,26175.62,466.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,51.37,53.44,26845.68,447.16,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.58,56.09,53.66,16520.9,485.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.52,77.02,66.08,17795.55,456.49,True,False,False,False,True,True,False,False,False,False,False,True,True,False
23.33,53.8,52.35,27714.1,443.35,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.4,58.7,52.75,30043.63,458.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.12,71.94,56.45,21014.92,508.83,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.25,74.68,71.75,16740.86,494.79,False,False,False,False,True,True,False,False,False,False,False,True,False,False
21.23,73.33,54.4,5223.89,451.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.88,60.05,54.3,29747.67,481.04,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.11,42.1,51.97,27434.82,469.71,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.1,58.65,54.65,15402.01,477.69,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.77,61.34,55.87,14923.59,502.03,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.79,60.07,55.52,30064.86,470.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.16,71.96,56.08,21004.35,479.18,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.08,62.14,56.83,28397.62,465.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.99,43.5,51.48,33714.21,483.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.81,57.07,50.69,14415.08,450.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.29,79.71,69.05,17426.2,465.83,False,True,False,False,True,False,False,False,False,False,False,True,False,False
19.98,79.66,66.13,17238.67,482.38,False,False,False,False,True,True,False,True,False,False,False,True,True,False
24.15,55.16,54.29,22628.2,465.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.96,51.9,53.96,26786.01,483.61,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.02,58.3,54.16,15489.89,468.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.7,56.55,50.97,29684.36,474.53,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,73.53,57.04,19966.04,480.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.01,52.92,51.06,27882.78,444.41,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.46,40.39,51.31,34835.73,501.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.9,51.05,54.36,27199.58,457.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.73,78.49,71.24,17623.96,451.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.17,41.92,51.15,35196.8,477.73,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.18,50.24,48.04,12132.29,472.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.15,74.64,58.13,20341.47,514.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.76,60.28,56.04,14993.85,466.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.95,53.82,57.18,26694.52,490.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.2,50.29,49.07,11995.61,443.16,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.1,65.86,56.17,23771.26,443.89,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.56,63.54,54.95,9262.48,512.68,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.14,50.67,48.5,27131.91,503.26,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.41,69.36,54.6,21069.47,497.38,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.35,57.65,53.94,15870.87,450.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.59,68.93,52.47,5839.89,467.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.72,80.04,62.23,17947.67,433.6,False,True,False,False,True,False,False,False,True,False,False,True,False,False
21.2,74.75,64.31,17041.03,460.34,False,False,False,False,True,True,False,False,False,False,False,True,False,False
20.73,51.44,50.36,12025.76,460.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.97,55.78,59.69,25824.0,468.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.65,37.29,50.7,34526.25,427.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.27,47.02,49.18,14467.78,450.91,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,60.65,62.83,24219.55,458.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.27,64.18,66.73,23092.56,469.81,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.16,71.44,56.0,7865.57,488.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.82,49.87,53.0,29489.69,464.43,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.0,74.38,60.66,20047.56,467.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.99,52.63,49.95,11005.06,464.89,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.45,76.16,67.77,17016.68,475.05,False,False,False,True,True,True,False,False,False,False,True,True,True,False
21.99,50.42,50.47,26632.25,486.76,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.98,52.04,54.57,26362.7,473.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.28,49.33,48.5,12079.37,486.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.04,65.29,64.56,23535.19,497.58,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.14,73.65,56.09,5120.83,447.98,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.19,72.46,56.89,19903.66,470.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.22,75.38,57.98,19846.89,498.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.95,74.18,60.7,19695.39,511.63,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.02,53.92,50.2,13928.31,465.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.99,78.1,70.87,17374.32,476.46,False,False,False,True,True,True,False,True,False,False,True,True,True,False
20.26,50.57,49.4,12151.18,514.41,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.37,70.24,56.15,21013.13,464.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.13,50.72,55.23,38827.94,430.38,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.29,76.63,72.07,17286.35,524.32,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.2,52.08,52.04,18695.23,457.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.12,52.82,51.82,27777.82,498.53,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.09,73.63,56.18,5078.33,441.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.5,67.33,53.64,21383.35,498.6,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.33,69.73,53.47,5653.44,504.64,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.29,58.85,52.88,13068.0,472.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.31,44.32,51.8,25037.95,498.11,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.33,43.68,52.49,31275.86,398.29,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.48,64.29,55.49,23769.74,503.06,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.32,74.26,63.06,19607.87,497.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.49,64.9,56.44,33671.67,452.45,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.34,50.85,49.5,26907.29,463.34,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.39,59.08,51.9,14706.31,452.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.85,60.71,54.87,15081.25,484.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.84,60.25,54.57,14968.1,489.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.93,49.99,50.63,27134.86,499.14,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.57,60.1,55.83,30075.66,439.99,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.49,79.73,72.82,17220.59,462.54,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.92,59.35,53.26,14881.74,471.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.85,50.89,50.45,26460.45,449.55,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.54,51.18,49.75,11995.8,454.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.96,74.91,60.3,20342.39,443.41,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.96,48.15,53.13,38803.39,431.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.13,38.38,50.35,35103.79,476.97,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.5,75.4,59.52,18776.74,468.77,True,False,False,False,True,False,False,True,False,False,False,True,False,False
24.7,40.77,51.45,34683.26,468.22,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.54,73.44,67.23,18737.59,489.05,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.66,81.64,70.08,17261.24,479.57,False,True,False,False,True,False,False,False,True,False,False,True,False,False
25.35,45.97,54.41,35791.16,473.19,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21.07,75.24,57.68,20145.78,489.49,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.41,76.31,58.91,19183.07,452.05,True,False,False,False,True,False,False,True,False,False,False,True,False,False
21.86,73.41,56.78,20273.22,477.04,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.54,79.01,69.28,17369.29,475.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.71,81.04,69.66,17194.36,497.66,True,False,False,True,True,False,False,False,True,False,False,True,False,False
21.04,74.11,57.36,19850.69,474.71,False,False,False,True,True,False,False,False,False,False,True,True,False,False
19.83,78.5,63.61,18073.08,422.27,False,True,False,False,True,False,False,True,False,False,True,True,False,False
23.92,62.43,57.67,29155.82,480.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.9,72.56,56.57,6614.17,500.56,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.77,51.95,50.85,27177.18,519.62,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.32,53.94,52.43,27333.92,469.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.51,73.68,56.77,9111.46,488.83,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.17,52.98,52.25,27214.92,454.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.59,60.96,56.05,29992.66,464.53,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.47,49.58,54.05,38517.4,433.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.3,69.28,54.82,21173.55,509.28,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.96,74.3,57.11,20014.4,489.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.46,59.29,52.47,15177.32,503.41,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.83,59.55,54.12,15254.33,452.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.13,59.02,50.18,8624.75,451.28,True,False,False,False,False,False,False,True,False,False,False,False,False,False
22.38,63.32,55.35,14340.54,451.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.32,59.91,62.04,24797.29,477.5,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.73,56.89,54.37,20365.63,452.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.67,37.81,51.02,35212.8,453.66,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.53,64.57,56.96,26551.57,522.94,False,False,False,True,True,False,False,False,False,False,False,True,False,False
